user_id,age,gender,city,device_type,signup_date,kyc_date,kyc_completed,first_transaction_date,has_transaction,autopay_adopted,rewards_adopted,upi_lite_adopted,bill_pay_adopted,features_adopted,transaction_count,total_spend,avg_transaction_value
USER_07146,25,F,Mumbai,Android,2025-12-12,,False,,False,False,False,False,False,0,2,1114,557
USER_07147,37,F,Bangalore,Android,2025-12-02,,False,,True,False,True,False,False,1,1,535,535
USER_07148,62,F,Pune,Android,2026-02-15,2026-02-25,True,2026-02-26,True,True,False,False,False,1,9,4203,467
USER_07149,56,M,Ahmedabad,Android,2026-01-07,2026-01-10,True,2026-01-13,True,False,False,False,False,0,2,718,359
USER_07150,54,M,Mumbai,Android,2026-02-20,2026-02-28,True,,False,True,False,False,True,2,12,17832,1486
USER_07151,18,F,Bangalore,iOS,2026-02-18,2026-02-28,True,,False,False,False,False,True,1,1,426,426
USER_07152,25,M,Chennai,iOS,2026-02-08,2026-02-20,True,2026-02-27,True,False,True,False,False,1,4,2184,546
USER_07153,31,F,Hyderabad,Android,2026-02-16,,False,,False,True,False,False,False,1,7,6076,868
USER_07154,46,F,Surat,iOS,2026-02-27,2026-02-28,True,2026-02-27,True,False,False,False,False,0,0,0,0
USER_07155,47,M,Mumbai,Android,2026-02-17,,False,,True,True,False,False,False,1,7,2359,337
USER_07156,62,M,Bangalore,iOS,2026-02-27,2026-02-26,True,,False,False,True,True,True,3,1,362,362
USER_07157,20,F,Bangalore,Android,2026-02-21,,False,,True,False,True,False,False,1,0,0,0
USER_07158,42,M,Hyderabad,iOS,2026-01-12,2026-01-24,True,2026-01-29,True,False,False,False,True,1,0,0,0
USER_07159,35,F,Bangalore,Android,2025-12-02,2025-12-13,True,,False,False,True,False,False,1,2,1570,785
USER_07160,48,F,Surat,iOS,2026-03-01,2026-02-27,True,2026-02-27,True,True,True,False,True,3,8,9112,1139
USER_07161,62,F,Jaipur,Android,2026-02-17,,False,,False,False,False,False,False,0,3,1323,441
USER_07162,19,F,Surat,iOS,2026-02-03,2026-02-06,True,2026-02-10,True,False,False,True,False,1,1,560,560
USER_07163,64,F,Mumbai,Android,2026-02-11,2026-02-19,True,2026-02-23,True,False,False,False,True,1,2,492,246
USER_07164,54,F,Chennai,iOS,2026-02-06,,False,,True,False,False,False,False,0,2,1218,609
USER_07165,21,F,Kolkata,iOS,2026-02-17,2026-02-24,True,2026-02-27,True,False,False,False,False,0,2,1520,760
USER_07166,19,M,Bangalore,Android,2025-12-02,2025-12-11,True,2025-12-12,True,False,False,False,False,0,3,2172,724
USER_07167,58,M,Pune,Android,2026-02-27,2026-02-24,True,,False,False,False,True,False,1,2,826,413
USER_07168,29,F,Delhi,Android,2026-03-01,,False,,True,False,False,False,False,0,1,157,157
USER_07169,48,F,Kolkata,Android,2026-02-17,2026-02-25,True,2026-03-01,True,False,False,False,False,0,2,658,329
USER_07170,47,F,Mumbai,Android,2026-02-01,2026-02-06,True,,False,False,False,False,False,0,1,530,530
USER_07171,54,M,Hyderabad,Android,2025-12-02,2025-12-12,True,2025-12-15,True,True,False,False,False,1,10,11770,1177
USER_07172,19,F,Kolkata,Android,2025-12-02,,False,,True,False,False,False,False,0,1,280,280
USER_07173,40,M,Mumbai,Android,2026-01-26,,False,,True,False,True,False,True,2,4,1828,457
USER_07174,45,F,Hyderabad,Android,2026-02-15,,False,,True,False,False,False,True,1,4,2484,621
USER_07175,27,M,Mumbai,Android,2026-02-12,2026-02-21,True,2026-02-22,True,False,False,False,False,0,4,484,121
USER_07176,30,M,Pune,iOS,2026-02-27,2026-02-28,True,2026-02-28,True,False,False,True,True,2,5,3465,693
USER_07177,48,F,Delhi,iOS,2026-01-26,2026-02-05,True,,False,False,False,False,True,1,2,1084,542
USER_07178,63,M,Pune,Android,2026-01-29,,False,,False,True,True,True,False,3,15,13140,876
USER_07179,24,M,Mumbai,Android,2026-01-25,2026-02-05,True,,False,False,False,False,True,1,3,2073,691
USER_07180,40,M,Mumbai,Android,2026-02-05,,False,,True,False,False,False,False,0,3,2058,686
USER_07181,37,F,Ahmedabad,Android,2026-02-22,2026-02-24,True,2026-03-01,True,False,True,False,True,2,2,338,169
USER_07182,27,F,Jaipur,iOS,2026-03-01,2026-02-26,True,,False,False,False,False,True,1,1,369,369
USER_07183,55,F,Mumbai,Android,2026-03-01,2026-02-27,True,,False,False,False,False,True,1,1,248,248
USER_07184,32,M,Jaipur,Android,2026-02-21,2026-02-28,True,2026-02-27,True,True,False,False,True,2,9,9792,1088
USER_07185,59,F,Mumbai,Android,2026-02-05,,False,,False,False,False,False,False,0,2,794,397
USER_07186,30,M,Pune,Android,2026-01-21,2026-02-02,True,2026-02-05,True,False,False,False,False,0,0,0,0
USER_07187,28,F,Bangalore,Android,2026-03-01,2026-02-26,True,2026-02-26,True,False,True,True,False,2,4,2360,590
USER_07188,58,F,Mumbai,Android,2026-02-27,2026-02-25,True,2026-03-01,True,False,False,False,True,1,0,0,0
USER_07189,26,M,Jaipur,Android,2026-01-07,2026-01-14,True,,False,False,False,True,True,2,1,176,176
USER_07190,28,F,Mumbai,iOS,2026-02-25,,False,,True,False,False,False,False,0,2,920,460
USER_07191,30,M,Bangalore,Android,2026-02-04,2026-02-09,True,2026-02-16,True,False,True,False,False,1,1,249,249
USER_07192,59,F,Chennai,Android,2026-02-17,2026-03-01,True,2026-02-28,True,False,False,False,False,0,1,351,351
USER_07193,43,F,Pune,Android,2026-02-19,2026-02-24,True,2026-02-26,True,False,False,True,False,1,0,0,0
USER_07194,54,F,Ahmedabad,Android,2025-12-21,,False,,True,False,False,False,False,0,1,275,275
USER_07195,51,F,Bangalore,Android,2025-12-02,2025-12-07,True,,False,False,False,False,False,0,4,2364,591
USER_07196,49,F,Ahmedabad,Android,2026-02-26,2026-02-27,True,2026-02-27,True,False,False,False,False,0,3,1203,401
USER_07197,63,M,Chennai,iOS,2025-12-02,,False,,False,False,False,False,False,0,1,490,490
USER_07198,38,M,Kolkata,Android,2026-02-28,2026-02-27,True,,False,False,True,False,False,1,1,424,424
USER_07199,22,M,Mumbai,Android,2025-12-02,,False,,True,False,False,True,True,2,2,740,370
USER_07200,22,M,Bangalore,Android,2026-01-01,2026-01-04,True,2026-01-09,True,True,True,False,True,3,14,6174,441
USER_07201,35,M,Kolkata,Android,2026-02-04,2026-02-07,True,2026-02-11,True,False,True,False,True,2,2,314,157
USER_07202,41,F,Hyderabad,Android,2026-01-11,2026-01-18,True,2026-01-20,True,False,False,False,False,0,4,2940,735
USER_07203,40,F,Mumbai,Android,2026-02-07,2026-02-11,True,2026-02-12,True,True,True,True,False,3,9,9513,1057
USER_07204,60,M,Mumbai,Android,2026-02-12,2026-02-21,True,2026-02-24,True,True,False,False,False,1,11,10582,962
USER_07205,41,F,Bangalore,Android,2026-02-05,,False,,True,False,False,True,True,2,1,193,193
USER_07206,32,F,Mumbai,Android,2026-02-09,2026-02-20,True,,False,True,False,False,False,1,6,2604,434
USER_07207,62,F,Delhi,Android,2026-01-23,2026-01-29,True,,False,False,False,False,True,1,2,1122,561
USER_07208,44,M,Kolkata,iOS,2026-02-03,,False,,True,True,False,False,False,1,10,3130,313
USER_07209,29,M,Pune,Android,2026-02-21,2026-02-25,True,2026-03-01,True,False,True,False,False,1,2,1110,555
USER_07210,31,M,Kolkata,Android,2026-02-14,,False,,False,True,False,True,True,3,7,2730,390
USER_07211,23,M,Mumbai,iOS,2025-12-28,2026-01-07,True,,False,False,False,False,False,0,2,792,396
USER_07212,28,F,Mumbai,iOS,2025-12-30,2026-01-09,True,,False,False,False,False,False,0,2,1328,664
USER_07213,28,M,Surat,Android,2026-02-24,2026-02-25,True,,False,False,False,False,False,0,1,367,367
USER_07214,18,F,Mumbai,Android,2026-01-28,2026-02-02,True,,False,False,True,False,True,2,2,884,442
USER_07215,62,F,Surat,Android,2026-02-21,2026-02-27,True,,False,False,False,False,False,0,0,0,0
USER_07216,23,F,Delhi,Android,2025-12-25,,False,,False,False,False,False,True,1,3,426,142
USER_07217,35,F,Mumbai,iOS,2026-02-28,2026-02-28,True,,False,False,True,False,True,2,1,131,131
USER_07218,37,F,Mumbai,iOS,2026-01-16,2026-01-18,True,,False,False,True,False,False,1,1,348,348
USER_07219,63,M,Hyderabad,Android,2026-02-07,2026-02-14,True,2026-02-15,True,False,False,False,False,0,3,2226,742
USER_07220,27,F,Bangalore,iOS,2026-01-09,2026-01-22,True,2026-01-29,True,False,False,False,False,0,2,760,380
USER_07221,49,F,Chennai,Android,2026-02-19,,False,,False,False,False,False,False,0,0,0,0
USER_07222,34,F,Bangalore,Android,2025-12-28,2025-12-29,True,,False,False,True,False,False,1,0,0,0
USER_07223,35,M,Mumbai,Android,2026-02-19,2026-02-28,True,2026-02-26,True,False,True,False,False,1,2,734,367
USER_07224,34,F,Pune,iOS,2026-02-04,,False,,False,False,True,False,True,2,2,1206,603
USER_07225,39,F,Ahmedabad,iOS,2026-02-03,2026-02-11,True,2026-02-18,True,False,False,False,True,1,0,0,0
USER_07226,49,M,Kolkata,Android,2026-02-19,,False,,True,False,True,True,False,2,1,671,671
USER_07227,24,F,Mumbai,iOS,2026-02-18,,False,,True,False,True,False,False,1,2,242,121
USER_07228,22,F,Chennai,iOS,2026-01-10,2026-01-18,True,2026-01-19,True,False,False,False,True,1,1,462,462
USER_07229,53,M,Bangalore,iOS,2026-02-13,,False,,True,False,False,True,True,2,3,1470,490
USER_07230,38,M,Delhi,iOS,2026-02-28,2026-02-26,True,2026-02-28,True,False,False,False,True,1,0,0,0
USER_07231,57,F,Pune,iOS,2026-01-28,2026-02-10,True,,False,False,False,True,False,1,1,605,605
USER_07232,58,M,Hyderabad,Android,2026-02-19,2026-02-28,True,2026-03-01,True,False,False,False,True,1,1,454,454
USER_07233,39,M,Delhi,Android,2026-02-20,2026-02-27,True,2026-02-28,True,False,False,False,False,0,2,1546,773
USER_07234,44,F,Ahmedabad,iOS,2025-12-25,2025-12-26,True,2025-12-29,True,False,False,False,True,1,2,1108,554
USER_07235,27,F,Mumbai,iOS,2026-03-01,,False,,True,False,False,False,False,0,1,781,781
USER_07236,50,M,Delhi,iOS,2025-12-20,2025-12-28,True,,False,False,True,False,True,2,2,210,105
USER_07237,42,M,Bangalore,Android,2026-01-25,,False,,True,False,False,False,False,0,3,1617,539
USER_07238,52,M,Ahmedabad,Android,2026-02-14,2026-02-24,True,2026-02-28,True,False,True,False,False,1,1,468,468
USER_07239,27,M,Chennai,Android,2026-01-02,2026-01-09,True,2026-01-13,True,False,False,False,False,0,2,1156,578
USER_07240,65,M,Chennai,Android,2026-02-09,2026-02-23,True,,False,True,False,False,False,1,4,2192,548
USER_07241,47,M,Delhi,Android,2026-02-09,,False,,False,False,False,False,True,1,2,1212,606
USER_07242,45,M,Mumbai,iOS,2026-02-02,2026-02-08,True,2026-02-15,True,False,True,False,True,2,3,1704,568
USER_07243,25,M,Mumbai,Android,2026-02-25,2026-02-26,True,,False,True,False,False,False,1,2,2538,1269
USER_07244,29,F,Jaipur,Android,2026-02-23,2026-02-25,True,2026-02-26,True,True,False,False,False,1,13,15522,1194
USER_07245,45,F,Hyderabad,Android,2026-02-11,,False,,True,True,True,True,False,3,9,10584,1176
USER_07246,49,M,Chennai,Android,2025-12-02,2025-12-15,True,,False,False,False,False,True,1,1,263,263
USER_07247,29,M,Delhi,iOS,2026-01-03,2026-01-07,True,2026-01-08,True,False,False,True,False,1,0,0,0
USER_07248,58,M,Mumbai,Android,2026-02-18,2026-02-26,True,2026-02-27,True,False,False,False,False,0,4,1120,280
USER_07249,52,M,Delhi,iOS,2026-02-03,2026-02-08,True,2026-02-15,True,False,False,False,False,0,2,1148,574
USER_07250,62,M,Ahmedabad,Android,2026-02-21,2026-02-24,True,,False,False,False,False,False,0,2,408,204
USER_07251,61,M,Bangalore,Android,2026-02-05,,False,,True,False,False,False,False,0,1,374,374
USER_07252,36,F,Chennai,iOS,2026-02-28,2026-02-24,True,2026-02-26,True,False,False,False,True,1,1,705,705
USER_07253,19,M,Mumbai,iOS,2026-02-01,2026-02-14,True,2026-02-18,True,False,True,False,False,1,1,450,450
USER_07254,26,M,Hyderabad,Android,2026-01-30,2026-02-13,True,,False,False,True,False,False,1,2,228,114
USER_07255,53,M,Mumbai,Android,2026-01-18,2026-01-19,True,2026-01-26,True,False,False,False,False,0,1,773,773
USER_07256,22,F,Ahmedabad,Android,2026-02-28,2026-02-25,True,,False,False,False,False,True,1,3,444,148
USER_07257,63,M,Bangalore,Android,2026-02-22,2026-02-28,True,,False,True,False,False,False,1,11,11671,1061
USER_07258,57,F,Ahmedabad,Android,2026-02-15,,False,,True,True,True,False,False,2,9,8559,951
USER_07259,25,F,Bangalore,Android,2026-02-08,2026-02-15,True,2026-02-21,True,False,True,False,False,1,0,0,0
USER_07260,44,M,Jaipur,Android,2025-12-02,,False,,True,False,False,False,False,0,2,910,455
USER_07261,52,F,Surat,iOS,2026-01-27,,False,,False,True,False,False,False,1,7,7630,1090
USER_07262,21,M,Kolkata,Android,2026-02-20,2026-03-01,True,,False,False,False,False,False,0,1,484,484
USER_07263,49,M,Surat,iOS,2026-01-31,2026-02-03,True,2026-02-05,True,False,False,True,True,2,2,1466,733
USER_07264,38,F,Bangalore,iOS,2026-01-11,2026-01-18,True,2026-01-23,True,False,False,False,True,1,1,120,120
USER_07265,35,M,Chennai,Android,2026-02-28,2026-02-27,True,,False,False,True,False,True,2,3,1722,574
USER_07266,59,F,Ahmedabad,iOS,2026-02-08,,False,,False,False,True,False,False,1,0,0,0
USER_07267,30,F,Ahmedabad,iOS,2026-02-18,,False,,True,False,False,True,False,1,1,152,152
USER_07268,58,M,Bangalore,Android,2026-02-27,2026-02-26,True,2026-02-28,True,False,False,True,False,1,4,1596,399
USER_07269,63,M,Surat,iOS,2026-02-28,2026-02-28,True,2026-02-26,True,True,False,False,True,2,10,8660,866
USER_07270,38,F,Mumbai,Android,2026-02-22,2026-02-28,True,2026-02-27,True,False,False,False,True,1,3,2229,743
USER_07271,54,M,Hyderabad,Android,2026-01-24,2026-01-29,True,,False,False,False,False,True,1,1,105,105
USER_07272,36,F,Ahmedabad,iOS,2026-02-17,2026-02-26,True,2026-02-26,True,False,False,False,False,0,3,2250,750
USER_07273,33,M,Delhi,Android,2026-01-23,2026-02-03,True,2026-02-08,True,False,True,False,False,1,3,1800,600
USER_07274,54,M,Mumbai,Android,2026-01-31,2026-02-06,True,2026-02-07,True,False,False,False,False,0,1,369,369
USER_07275,30,M,Chennai,iOS,2025-12-02,,False,,True,False,True,False,True,2,2,856,428
USER_07276,58,M,Ahmedabad,Android,2026-02-09,,False,,True,False,False,False,True,1,1,738,738
USER_07277,52,F,Ahmedabad,Android,2026-02-19,,False,,True,False,True,False,True,2,3,1779,593
USER_07278,31,M,Hyderabad,Android,2025-12-09,2025-12-10,True,,False,False,True,False,True,2,2,828,414
USER_07279,42,M,Hyderabad,Android,2026-02-28,,False,,False,False,False,False,True,1,1,102,102
USER_07280,46,M,Bangalore,Android,2026-02-21,2026-02-27,True,2026-02-28,True,False,True,True,False,2,1,113,113
USER_07281,52,F,Mumbai,iOS,2026-02-27,2026-03-01,True,2026-02-27,True,False,False,False,False,0,0,0,0
USER_07282,28,F,Bangalore,Android,2026-02-12,2026-02-21,True,2026-02-26,True,False,False,True,False,1,1,548,548
USER_07283,48,F,Mumbai,Android,2025-12-18,2026-01-01,True,2026-01-06,True,False,False,True,False,1,2,626,313
USER_07284,65,M,Ahmedabad,Android,2026-02-28,2026-02-28,True,,False,False,False,True,False,1,2,378,189
USER_07285,40,M,Kolkata,Android,2026-01-16,2026-01-28,True,,False,False,False,False,False,0,2,244,122
USER_07286,18,F,Delhi,iOS,2026-02-25,,False,,False,False,True,False,False,1,1,381,381
USER_07287,65,F,Mumbai,Android,2025-12-21,,False,,True,False,False,True,True,2,0,0,0
USER_07288,31,M,Kolkata,Android,2026-02-25,2026-02-24,True,,False,False,True,False,True,2,4,2064,516
USER_07289,27,F,Hyderabad,iOS,2026-02-12,,False,,True,False,False,False,False,0,3,2091,697
USER_07290,34,F,Delhi,Android,2026-01-24,,False,,False,False,False,False,False,0,2,1452,726
USER_07291,30,M,Hyderabad,Android,2026-02-27,2026-02-27,True,2026-02-28,True,False,False,True,True,2,2,956,478
USER_07292,42,M,Bangalore,Android,2026-01-12,,False,,False,False,False,False,True,1,0,0,0
USER_07293,46,M,Mumbai,iOS,2026-03-01,2026-02-25,True,2026-02-27,True,False,False,False,False,0,0,0,0
USER_07294,57,F,Chennai,Android,2026-01-18,2026-01-27,True,2026-02-03,True,False,False,False,False,0,2,840,420
USER_07295,22,M,Ahmedabad,Android,2026-02-20,2026-02-27,True,2026-02-27,True,False,False,True,False,1,2,788,394
USER_07296,31,F,Bangalore,Android,2026-02-22,2026-02-26,True,2026-02-27,True,False,False,False,False,0,1,186,186
USER_07297,62,F,Bangalore,Android,2025-12-02,2025-12-08,True,2025-12-09,True,False,True,False,True,2,1,220,220
USER_07298,52,F,Jaipur,iOS,2026-01-06,2026-01-18,True,,False,False,True,False,True,2,1,490,490
USER_07299,32,M,Hyderabad,Android,2025-12-02,2025-12-10,True,2025-12-14,True,False,False,False,False,0,1,692,692
USER_07300,32,M,Jaipur,iOS,2026-02-22,2026-02-26,True,,False,True,True,False,True,3,9,5067,563
USER_07301,18,F,Mumbai,iOS,2025-12-02,2025-12-16,True,2025-12-18,True,True,True,True,False,3,7,5544,792
USER_07302,62,M,Mumbai,Android,2026-03-01,2026-02-27,True,2026-02-28,True,False,False,True,False,1,6,624,104
USER_07303,57,M,Hyderabad,Android,2025-12-30,2026-01-12,True,2026-01-15,True,True,True,False,False,2,9,3141,349
USER_07304,33,F,Surat,Android,2026-02-27,2026-02-28,True,2026-02-27,True,False,True,False,False,1,2,820,410
USER_07305,59,M,Bangalore,iOS,2025-12-02,,False,,True,False,False,False,False,0,5,2875,575
USER_07306,38,F,Pune,Android,2026-02-16,,False,,False,False,False,False,False,0,3,1608,536
USER_07307,30,F,Hyderabad,Android,2026-02-19,2026-02-23,True,2026-02-28,True,False,False,False,True,1,1,597,597
USER_07308,21,M,Delhi,iOS,2026-02-03,2026-02-13,True,2026-02-17,True,False,False,False,False,0,2,288,144
USER_07309,19,M,Chennai,iOS,2026-02-28,2026-02-26,True,2026-02-27,True,True,True,False,False,2,9,12690,1410
USER_07310,21,F,Bangalore,Android,2026-01-22,2026-01-25,True,2026-01-26,True,True,True,False,False,2,9,9999,1111
USER_07311,18,F,Kolkata,Android,2026-02-21,,False,,True,False,False,False,False,0,3,1920,640
USER_07312,61,M,Hyderabad,Android,2026-02-24,2026-02-24,True,2026-02-28,True,False,False,False,True,1,1,533,533
USER_07313,18,M,Bangalore,iOS,2026-01-21,2026-02-04,True,,False,False,False,False,False,0,3,1524,508
USER_07314,50,M,Ahmedabad,Android,2025-12-19,2025-12-20,True,2025-12-23,True,False,False,False,False,0,2,1404,702
USER_07315,64,M,Bangalore,Android,2026-02-28,2026-02-26,True,2026-02-28,True,True,False,True,False,2,13,10985,845
USER_07316,45,M,Chennai,Android,2026-02-27,2026-02-26,True,2026-02-27,True,False,True,False,False,1,5,1300,260
USER_07317,60,F,Jaipur,Android,2026-01-19,2026-01-21,True,,False,False,False,True,True,2,2,644,322
USER_07318,20,M,Hyderabad,Android,2026-01-24,2026-02-03,True,,False,True,True,False,False,2,7,2156,308
USER_07319,52,F,Ahmedabad,Android,2026-01-26,2026-02-03,True,2026-02-08,True,False,False,True,False,1,0,0,0
USER_07320,54,M,Surat,iOS,2026-03-01,,False,,True,False,True,False,True,2,0,0,0
USER_07321,52,M,Delhi,Android,2026-02-12,2026-02-21,True,2026-02-25,True,False,True,False,False,1,2,850,425
USER_07322,62,F,Ahmedabad,Android,2026-02-26,2026-02-27,True,2026-03-01,True,False,True,False,True,2,5,2480,496
USER_07323,24,M,Mumbai,iOS,2026-02-13,,False,,True,False,False,True,False,1,0,0,0
USER_07324,45,F,Pune,Android,2026-02-15,2026-02-21,True,,False,False,False,True,False,1,1,157,157
USER_07325,58,F,Chennai,Android,2026-03-01,2026-02-25,True,,False,True,False,False,True,2,10,3490,349
USER_07326,64,M,Kolkata,Android,2026-02-13,2026-02-16,True,,False,False,False,True,False,1,4,2544,636
USER_07327,59,F,Pune,iOS,2026-02-07,2026-02-09,True,2026-02-11,True,False,True,False,False,1,1,549,549
USER_07328,44,F,Mumbai,iOS,2025-12-02,2025-12-08,True,,False,False,False,False,True,1,4,728,182
USER_07329,38,F,Hyderabad,Android,2025-12-02,2025-12-13,True,2025-12-19,True,False,True,False,False,1,1,340,340
USER_07330,46,M,Pune,Android,2026-01-12,2026-01-14,True,,False,True,True,False,False,2,4,2568,642
USER_07331,48,F,Bangalore,Android,2026-02-07,2026-02-17,True,,False,False,False,False,True,1,1,592,592
USER_07332,56,F,Surat,Android,2026-02-27,2026-02-28,True,2026-02-26,True,False,False,True,True,2,0,0,0
USER_07333,28,F,Delhi,iOS,2026-02-22,2026-02-24,True,2026-02-28,True,False,True,False,True,2,2,920,460
USER_07334,44,F,Mumbai,Android,2026-02-05,2026-02-13,True,,False,False,False,False,False,0,4,456,114
USER_07335,51,F,Pune,Android,2025-12-13,2025-12-26,True,2025-12-27,True,False,True,True,True,3,1,113,113
USER_07336,39,F,Bangalore,Android,2026-02-14,2026-02-17,True,,False,True,False,False,False,1,7,7630,1090
USER_07337,25,F,Hyderabad,Android,2026-02-11,2026-02-17,True,2026-02-23,True,False,False,False,True,1,2,1074,537
USER_07338,26,F,Ahmedabad,Android,2026-02-16,2026-02-19,True,2026-02-22,True,True,True,False,False,2,8,7320,915
USER_07339,39,F,Bangalore,Android,2025-12-09,,False,,False,False,False,False,False,0,3,846,282
USER_07340,54,M,Jaipur,Android,2026-02-07,2026-02-15,True,2026-02-20,True,False,False,False,False,0,1,530,530
USER_07341,35,M,Bangalore,Android,2025-12-24,,False,,True,False,False,False,False,0,3,1263,421
USER_07342,34,M,Delhi,Android,2026-01-17,,False,,True,False,False,False,False,0,3,1014,338
USER_07343,53,F,Chennai,Android,2025-12-24,2026-01-03,True,2026-01-05,True,False,False,False,False,0,2,684,342
USER_07344,30,F,Mumbai,Android,2026-01-10,2026-01-17,True,2026-01-23,True,False,True,False,True,2,0,0,0
USER_07345,50,F,Delhi,Android,2026-02-21,2026-02-23,True,2026-02-24,True,True,False,False,False,1,4,4728,1182
USER_07346,32,F,Bangalore,Android,2025-12-07,,False,,True,True,True,False,False,2,9,12915,1435
USER_07347,21,F,Delhi,Android,2025-12-23,2026-01-04,True,2026-01-07,True,False,False,False,False,0,2,362,181
USER_07348,55,M,Bangalore,Android,2026-01-18,2026-01-24,True,2026-01-25,True,False,True,False,False,1,1,741,741
USER_07349,59,F,Mumbai,iOS,2026-02-24,2026-02-25,True,,False,False,True,False,False,1,1,252,252
USER_07350,44,F,Kolkata,Android,2025-12-31,2026-01-10,True,,False,False,False,False,False,0,0,0,0
USER_07351,45,M,Delhi,iOS,2026-01-14,,False,,True,False,True,False,False,1,0,0,0
USER_07352,23,M,Mumbai,Android,2025-12-02,2025-12-08,True,2025-12-15,True,True,True,True,True,4,9,9927,1103
USER_07353,60,F,Delhi,iOS,2026-01-20,2026-01-21,True,,False,True,True,False,False,2,7,5663,809
USER_07354,21,M,Hyderabad,Android,2026-02-06,2026-02-20,True,,False,False,False,False,True,1,3,1125,375
USER_07355,43,M,Chennai,iOS,2025-12-20,,False,,True,False,False,False,True,1,2,810,405
USER_07356,59,M,Kolkata,Android,2026-02-27,2026-02-27,True,2026-02-26,True,False,False,True,True,2,1,762,762
USER_07357,26,F,Chennai,Android,2026-01-05,2026-01-13,True,,False,False,True,True,True,3,1,618,618
USER_07358,61,M,Mumbai,iOS,2025-12-12,,False,,False,True,True,True,True,4,5,3530,706
USER_07359,28,M,Bangalore,Android,2026-02-06,2026-02-16,True,2026-02-17,True,False,False,False,True,1,1,509,509
USER_07360,20,F,Mumbai,Android,2026-01-26,2026-02-02,True,,False,False,False,True,True,2,3,2349,783
USER_07361,22,M,Kolkata,Android,2026-02-07,2026-02-08,True,,False,True,False,True,True,3,12,9804,817
USER_07362,58,M,Bangalore,iOS,2025-12-28,2026-01-02,True,2026-01-04,True,False,False,True,False,1,2,1032,516
USER_07363,27,F,Jaipur,iOS,2026-01-30,2026-02-03,True,,False,False,False,False,False,0,2,726,363
USER_07364,37,F,Pune,Android,2025-12-23,2025-12-30,True,2026-01-05,True,False,True,False,False,1,2,486,243
USER_07365,61,F,Mumbai,Android,2026-01-25,,False,,True,False,False,False,False,0,0,0,0
USER_07366,36,F,Ahmedabad,Android,2026-02-05,2026-02-07,True,2026-02-08,True,False,False,True,False,1,5,1845,369
USER_07367,44,M,Mumbai,Android,2026-02-07,2026-02-13,True,2026-02-15,True,True,True,False,False,2,12,17676,1473
USER_07368,63,F,Bangalore,Android,2026-02-12,2026-02-20,True,2026-02-23,True,False,False,False,True,1,2,1348,674
USER_07369,54,M,Mumbai,iOS,2026-02-26,2026-02-26,True,2026-02-28,True,False,False,False,False,0,0,0,0
USER_07370,51,M,Pune,Android,2026-01-23,2026-01-30,True,2026-02-02,True,False,True,False,True,2,5,1005,201
USER_07371,64,M,Mumbai,Android,2026-02-18,,False,,True,False,False,False,False,0,3,2226,742
USER_07372,26,F,Bangalore,Android,2026-02-12,2026-02-25,True,2026-02-28,True,False,False,False,True,1,2,1516,758
USER_07373,32,M,Pune,iOS,2026-02-16,2026-02-28,True,,False,False,True,False,True,2,1,707,707
USER_07374,37,F,Chennai,Android,2026-01-25,2026-02-06,True,2026-02-12,True,False,False,False,False,0,0,0,0
USER_07375,64,F,Ahmedabad,Android,2026-01-11,2026-01-19,True,2026-01-21,True,False,True,False,False,1,2,1166,583
USER_07376,34,F,Pune,iOS,2026-02-02,,False,,True,False,False,False,False,0,0,0,0
USER_07377,27,M,Chennai,Android,2026-02-20,,False,,True,False,False,False,True,1,2,1352,676
USER_07378,18,F,Bangalore,iOS,2026-01-29,,False,,True,False,False,True,True,2,3,2322,774
USER_07379,22,M,Mumbai,Android,2025-12-19,,False,,False,False,False,False,False,0,3,2016,672
USER_07380,36,F,Jaipur,Android,2026-02-01,2026-02-11,True,2026-02-16,True,True,True,False,False,2,11,7018,638
USER_07381,33,M,Bangalore,Android,2026-02-13,2026-02-16,True,,False,False,False,False,False,0,0,0,0
USER_07382,50,M,Bangalore,Android,2026-01-21,2026-01-29,True,2026-02-05,True,False,True,True,True,3,2,1436,718
USER_07383,21,M,Delhi,Android,2025-12-26,,False,,False,True,True,False,False,2,8,2424,303
USER_07384,39,F,Bangalore,Android,2026-02-05,,False,,True,False,False,False,True,1,2,380,190
USER_07385,41,F,Delhi,Android,2026-02-08,2026-02-15,True,,False,False,False,False,True,1,1,459,459
USER_07386,40,M,Chennai,iOS,2026-02-10,2026-02-15,True,2026-02-17,True,False,False,False,False,0,1,328,328
USER_07387,34,F,Mumbai,iOS,2025-12-31,,False,,False,False,False,False,False,0,1,127,127
USER_07388,50,M,Bangalore,Android,2026-02-24,2026-02-27,True,,False,False,True,False,True,2,3,516,172
USER_07389,55,F,Chennai,Android,2026-02-13,2026-02-21,True,2026-02-26,True,False,False,False,False,0,0,0,0
USER_07390,65,F,Kolkata,Android,2026-03-01,,False,,False,True,True,False,True,3,5,6335,1267
USER_07391,31,M,Mumbai,Android,2026-02-26,2026-02-28,True,2026-02-27,True,True,False,False,False,1,10,5060,506
USER_07392,37,M,Mumbai,Android,2026-02-26,2026-02-26,True,,False,True,True,False,False,2,10,4610,461
USER_07393,34,F,Jaipur,Android,2026-01-28,,False,,True,False,False,False,True,1,2,644,322
USER_07394,47,F,Mumbai,Android,2026-02-19,2026-02-27,True,2026-02-28,True,True,False,False,False,1,8,2856,357
