event_id,user_id,event_type,timestamp,metadata
EVT_028162,USER_08090,autopay_setup,2026-02-11,"{""frequency"": ""monthly""}"
EVT_028163,USER_08090,rewards_redemption,2026-02-10,"{""reward_type"": ""points""}"
EVT_028164,USER_08090,repeat_transaction,2026-02-15,"{""amount"": 118, ""merchant"": ""Garde-Bansal""}"
EVT_028165,USER_08090,repeat_transaction,2026-02-22,"{""amount"": 2995, ""merchant"": ""Rajan, Dugal and Yogi""}"
EVT_028166,USER_08090,repeat_transaction,2026-02-22,"{""amount"": 2377, ""merchant"": ""Kade, Saraf and Palan""}"
EVT_028167,USER_08091,signup,2026-02-19,"{""device"": ""Android""}"
EVT_028168,USER_08092,signup,2026-01-20,"{""device"": ""Android""}"
EVT_028169,USER_08092,kyc_complete,2026-01-30,"{""method"": ""video_kyc""}"
EVT_028170,USER_08092,rewards_redemption,2026-01-30,"{""reward_type"": ""points""}"
EVT_028171,USER_08093,signup,2026-01-08,"{""device"": ""Android""}"
EVT_028172,USER_08093,upi_lite_activation,2026-02-06,"{""balance"": 3680}"
EVT_028173,USER_08093,bill_payment,2026-01-24,"{""category"": ""mobile""}"
EVT_028174,USER_08094,signup,2026-02-27,"{""device"": ""Android""}"
EVT_028175,USER_08095,signup,2026-02-22,"{""device"": ""iOS""}"
EVT_028176,USER_08095,kyc_complete,2026-02-28,"{""method"": ""video_kyc""}"
EVT_028177,USER_08095,first_transaction,2026-03-01,"{""amount"": 2135}"
EVT_028178,USER_08095,bill_payment,2026-02-27,"{""category"": ""mobile""}"
EVT_028179,USER_08096,signup,2026-02-12,"{""device"": ""iOS""}"
EVT_028180,USER_08096,kyc_complete,2026-02-20,"{""method"": ""video_kyc""}"
EVT_028181,USER_08096,first_transaction,2026-02-25,"{""amount"": 2993}"
EVT_028182,USER_08096,upi_lite_activation,2026-02-19,"{""balance"": 4968}"
EVT_028183,USER_08096,bill_payment,2026-02-17,"{""category"": ""gas""}"
EVT_028184,USER_08096,repeat_transaction,2026-02-28,"{""amount"": 3805, ""merchant"": ""Mani, Johal and Oommen""}"
EVT_028185,USER_08097,signup,2026-02-25,"{""device"": ""Android""}"
EVT_028186,USER_08098,signup,2026-01-30,"{""device"": ""Android""}"
EVT_028187,USER_08098,kyc_complete,2026-01-31,"{""method"": ""video_kyc""}"
EVT_028188,USER_08098,rewards_redemption,2026-02-24,"{""reward_type"": ""cashback""}"
EVT_028189,USER_08099,signup,2026-02-24,"{""device"": ""iOS""}"
EVT_028190,USER_08100,signup,2026-02-03,"{""device"": ""Android""}"
EVT_028191,USER_08100,kyc_complete,2026-02-04,"{""method"": ""video_kyc""}"
EVT_028192,USER_08100,first_transaction,2026-02-10,"{""amount"": 1764}"
EVT_028193,USER_08100,repeat_transaction,2026-02-20,"{""amount"": 4575, ""merchant"": ""Thakur, Luthra and Chana""}"
EVT_028194,USER_08101,signup,2025-12-25,"{""device"": ""Android""}"
EVT_028195,USER_08101,kyc_complete,2025-12-27,"{""method"": ""video_kyc""}"
EVT_028196,USER_08101,first_transaction,2026-01-03,"{""amount"": 673}"
EVT_028197,USER_08101,rewards_redemption,2026-01-15,"{""reward_type"": ""cashback""}"
EVT_028198,USER_08102,signup,2026-02-27,"{""device"": ""Android""}"
EVT_028199,USER_08102,kyc_complete,2026-02-24,"{""method"": ""video_kyc""}"
EVT_028200,USER_08102,first_transaction,2026-02-26,"{""amount"": 2119}"
EVT_028201,USER_08102,repeat_transaction,2026-02-28,"{""amount"": 152, ""merchant"": ""Kade, Kuruvilla and Kamdar""}"
EVT_028202,USER_08103,signup,2026-02-18,"{""device"": ""Android""}"
EVT_028203,USER_08103,kyc_complete,2026-02-19,"{""method"": ""video_kyc""}"
EVT_028204,USER_08103,first_transaction,2026-02-26,"{""amount"": 1731}"
EVT_028205,USER_08104,signup,2026-02-03,"{""device"": ""iOS""}"
EVT_028206,USER_08104,upi_lite_activation,2026-02-18,"{""balance"": 2816}"
EVT_028207,USER_08105,signup,2026-02-19,"{""device"": ""Android""}"
EVT_028208,USER_08105,kyc_complete,2026-02-25,"{""method"": ""video_kyc""}"
EVT_028209,USER_08105,bill_payment,2026-03-01,"{""category"": ""electricity""}"
EVT_028210,USER_08106,signup,2025-12-02,"{""device"": ""Android""}"
EVT_028211,USER_08106,kyc_complete,2025-12-11,"{""method"": ""video_kyc""}"
EVT_028212,USER_08106,first_transaction,2025-12-17,"{""amount"": 1338}"
EVT_028213,USER_08106,bill_payment,2025-12-07,"{""category"": ""mobile""}"
EVT_028214,USER_08107,signup,2026-03-01,"{""device"": ""iOS""}"
EVT_028215,USER_08107,kyc_complete,2026-02-27,"{""method"": ""video_kyc""}"
EVT_028216,USER_08107,first_transaction,2026-02-28,"{""amount"": 4336}"
EVT_028217,USER_08108,signup,2026-02-11,"{""device"": ""Android""}"
EVT_028218,USER_08108,kyc_complete,2026-02-24,"{""method"": ""video_kyc""}"
EVT_028219,USER_08109,signup,2026-01-16,"{""device"": ""iOS""}"
EVT_028220,USER_08109,bill_payment,2026-02-01,"{""category"": ""electricity""}"
EVT_028221,USER_08110,signup,2026-01-20,"{""device"": ""Android""}"
EVT_028222,USER_08110,kyc_complete,2026-02-01,"{""method"": ""video_kyc""}"
EVT_028223,USER_08110,first_transaction,2026-02-04,"{""amount"": 1735}"
EVT_028224,USER_08110,repeat_transaction,2026-02-12,"{""amount"": 2300, ""merchant"": ""Lal-Balay""}"
EVT_028225,USER_08111,signup,2026-02-18,"{""device"": ""Android""}"
EVT_028226,USER_08111,kyc_complete,2026-02-19,"{""method"": ""video_kyc""}"
EVT_028227,USER_08111,first_transaction,2026-02-22,"{""amount"": 1694}"
EVT_028228,USER_08111,bill_payment,2026-02-26,"{""category"": ""electricity""}"
EVT_028229,USER_08112,signup,2026-02-14,"{""device"": ""iOS""}"
EVT_028230,USER_08113,signup,2026-02-20,"{""device"": ""Android""}"
EVT_028231,USER_08113,kyc_complete,2026-02-24,"{""method"": ""video_kyc""}"
EVT_028232,USER_08113,first_transaction,2026-02-25,"{""amount"": 3880}"
EVT_028233,USER_08113,bill_payment,2026-02-27,"{""category"": ""mobile""}"
EVT_028234,USER_08114,signup,2026-02-07,"{""device"": ""Android""}"
EVT_028235,USER_08114,kyc_complete,2026-02-15,"{""method"": ""video_kyc""}"
EVT_028236,USER_08114,first_transaction,2026-02-20,"{""amount"": 3115}"
EVT_028237,USER_08114,autopay_setup,2026-02-22,"{""frequency"": ""monthly""}"
EVT_028238,USER_08114,upi_lite_activation,2026-02-23,"{""balance"": 1301}"
EVT_028239,USER_08114,repeat_transaction,2026-02-23,"{""amount"": 2134, ""merchant"": ""Varughese Ltd""}"
EVT_028240,USER_08115,signup,2026-02-09,"{""device"": ""iOS""}"
EVT_028241,USER_08115,kyc_complete,2026-02-17,"{""method"": ""video_kyc""}"
EVT_028242,USER_08115,first_transaction,2026-02-21,"{""amount"": 3339}"
EVT_028243,USER_08116,signup,2026-03-01,"{""device"": ""iOS""}"
EVT_028244,USER_08117,signup,2026-02-22,"{""device"": ""iOS""}"
EVT_028245,USER_08118,signup,2025-12-29,"{""device"": ""Android""}"
EVT_028246,USER_08118,kyc_complete,2026-01-10,"{""method"": ""video_kyc""}"
EVT_028247,USER_08118,first_transaction,2026-01-17,"{""amount"": 3276}"
EVT_028248,USER_08118,autopay_setup,2026-01-20,"{""frequency"": ""monthly""}"
EVT_028249,USER_08118,bill_payment,2026-01-02,"{""category"": ""mobile""}"
EVT_028250,USER_08118,repeat_transaction,2026-01-23,"{""amount"": 3601, ""merchant"": ""Grewal, Soman and Dey""}"
EVT_028251,USER_08118,repeat_transaction,2026-01-31,"{""amount"": 2256, ""merchant"": ""Naidu-Pradhan""}"
EVT_028252,USER_08118,repeat_transaction,2026-01-29,"{""amount"": 644, ""merchant"": ""Purohit, Bandi and Naidu""}"
EVT_028253,USER_08118,repeat_transaction,2026-02-10,"{""amount"": 295, ""merchant"": ""Cheema, Parmer and Anand""}"
EVT_028254,USER_08118,repeat_transaction,2026-02-01,"{""amount"": 476, ""merchant"": ""Sama Group""}"
EVT_028255,USER_08118,repeat_transaction,2026-02-04,"{""amount"": 4507, ""merchant"": ""Nayar-Chaudhry""}"
EVT_028256,USER_08119,signup,2026-02-23,"{""device"": ""Android""}"
EVT_028257,USER_08119,kyc_complete,2026-02-27,"{""method"": ""video_kyc""}"
EVT_028258,USER_08120,signup,2026-02-06,"{""device"": ""Android""}"
EVT_028259,USER_08120,kyc_complete,2026-02-13,"{""method"": ""video_kyc""}"
EVT_028260,USER_08120,first_transaction,2026-02-14,"{""amount"": 4684}"
EVT_028261,USER_08120,rewards_redemption,2026-02-19,"{""reward_type"": ""points""}"
EVT_028262,USER_08120,bill_payment,2026-02-20,"{""category"": ""mobile""}"
EVT_028263,USER_08120,repeat_transaction,2026-02-24,"{""amount"": 3299, ""merchant"": ""Parmar LLC""}"
EVT_028264,USER_08120,repeat_transaction,2026-02-22,"{""amount"": 566, ""merchant"": ""Sibal PLC""}"
EVT_028265,USER_08121,signup,2026-03-01,"{""device"": ""Android""}"
EVT_028266,USER_08121,kyc_complete,2026-02-25,"{""method"": ""video_kyc""}"
EVT_028267,USER_08122,signup,2026-01-03,"{""device"": ""Android""}"
EVT_028268,USER_08122,kyc_complete,2026-01-16,"{""method"": ""video_kyc""}"
EVT_028269,USER_08123,signup,2026-02-22,"{""device"": ""Android""}"
EVT_028270,USER_08124,signup,2026-02-06,"{""device"": ""Android""}"
EVT_028271,USER_08124,rewards_redemption,2026-02-24,"{""reward_type"": ""cashback""}"
EVT_028272,USER_08125,signup,2026-02-13,"{""device"": ""Android""}"
EVT_028273,USER_08125,kyc_complete,2026-02-22,"{""method"": ""video_kyc""}"
EVT_028274,USER_08125,first_transaction,2026-02-23,"{""amount"": 3268}"
EVT_028275,USER_08125,upi_lite_activation,2026-02-21,"{""balance"": 1502}"
EVT_028276,USER_08125,repeat_transaction,2026-02-25,"{""amount"": 4748, ""merchant"": ""Bains Group""}"
EVT_028277,USER_08126,signup,2026-01-16,"{""device"": ""Android""}"
EVT_028278,USER_08126,kyc_complete,2026-01-18,"{""method"": ""video_kyc""}"
EVT_028279,USER_08126,first_transaction,2026-01-19,"{""amount"": 3402}"
EVT_028280,USER_08126,rewards_redemption,2026-01-25,"{""reward_type"": ""points""}"
EVT_028281,USER_08126,upi_lite_activation,2026-02-09,"{""balance"": 3607}"
EVT_028282,USER_08126,repeat_transaction,2026-01-21,"{""amount"": 2150, ""merchant"": ""Shan, Saran and Rastogi""}"
EVT_028283,USER_08127,signup,2026-02-18,"{""device"": ""Android""}"
EVT_028284,USER_08127,kyc_complete,2026-02-27,"{""method"": ""video_kyc""}"
EVT_028285,USER_08127,first_transaction,2026-02-28,"{""amount"": 2293}"
EVT_028286,USER_08127,rewards_redemption,2026-02-23,"{""reward_type"": ""points""}"
EVT_028287,USER_08128,signup,2026-02-24,"{""device"": ""Android""}"
EVT_028288,USER_08128,kyc_complete,2026-02-26,"{""method"": ""video_kyc""}"
EVT_028289,USER_08128,first_transaction,2026-02-26,"{""amount"": 560}"
EVT_028290,USER_08129,signup,2025-12-31,"{""device"": ""Android""}"
EVT_028291,USER_08129,kyc_complete,2026-01-10,"{""method"": ""video_kyc""}"
EVT_028292,USER_08129,autopay_setup,2026-01-27,"{""frequency"": ""monthly""}"
EVT_028293,USER_08129,rewards_redemption,2026-01-16,"{""reward_type"": ""cashback""}"
EVT_028294,USER_08130,signup,2026-01-23,"{""device"": ""Android""}"
EVT_028295,USER_08130,rewards_redemption,2026-02-09,"{""reward_type"": ""points""}"
EVT_028296,USER_08131,signup,2026-02-11,"{""device"": ""iOS""}"
EVT_028297,USER_08131,kyc_complete,2026-02-23,"{""method"": ""video_kyc""}"
EVT_028298,USER_08132,signup,2026-02-22,"{""device"": ""Android""}"
EVT_028299,USER_08132,kyc_complete,2026-02-25,"{""method"": ""video_kyc""}"
EVT_028300,USER_08132,first_transaction,2026-02-27,"{""amount"": 1487}"
EVT_028301,USER_08132,rewards_redemption,2026-02-28,"{""reward_type"": ""points""}"
EVT_028302,USER_08133,signup,2026-02-18,"{""device"": ""Android""}"
EVT_028303,USER_08133,kyc_complete,2026-02-21,"{""method"": ""video_kyc""}"
EVT_028304,USER_08133,first_transaction,2026-02-25,"{""amount"": 3754}"
EVT_028305,USER_08134,signup,2026-02-18,"{""device"": ""iOS""}"
EVT_028306,USER_08134,kyc_complete,2026-02-21,"{""method"": ""video_kyc""}"
EVT_028307,USER_08134,upi_lite_activation,2026-02-27,"{""balance"": 2693}"
EVT_028308,USER_08135,signup,2026-01-14,"{""device"": ""iOS""}"
EVT_028309,USER_08135,kyc_complete,2026-01-25,"{""method"": ""video_kyc""}"
EVT_028310,USER_08135,first_transaction,2026-01-28,"{""amount"": 821}"
EVT_028311,USER_08135,rewards_redemption,2026-01-28,"{""reward_type"": ""cashback""}"
EVT_028312,USER_08135,bill_payment,2026-01-17,"{""category"": ""gas""}"
EVT_028313,USER_08136,signup,2026-01-20,"{""device"": ""Android""}"
EVT_028314,USER_08136,kyc_complete,2026-02-01,"{""method"": ""video_kyc""}"
EVT_028315,USER_08136,first_transaction,2026-02-06,"{""amount"": 4542}"
EVT_028316,USER_08137,signup,2026-02-16,"{""device"": ""Android""}"
EVT_028317,USER_08138,signup,2026-01-06,"{""device"": ""Android""}"
EVT_028318,USER_08138,kyc_complete,2026-01-11,"{""method"": ""video_kyc""}"
EVT_028319,USER_08138,first_transaction,2026-01-14,"{""amount"": 2680}"
EVT_028320,USER_08138,bill_payment,2026-01-13,"{""category"": ""gas""}"
EVT_028321,USER_08139,signup,2026-02-08,"{""device"": ""Android""}"
EVT_028322,USER_08139,kyc_complete,2026-02-13,"{""method"": ""video_kyc""}"
EVT_028323,USER_08140,signup,2025-12-13,"{""device"": ""iOS""}"
EVT_028324,USER_08140,kyc_complete,2025-12-18,"{""method"": ""video_kyc""}"
EVT_028325,USER_08140,rewards_redemption,2025-12-29,"{""reward_type"": ""points""}"
EVT_028326,USER_08140,upi_lite_activation,2025-12-31,"{""balance"": 3567}"
EVT_028327,USER_08141,signup,2026-01-06,"{""device"": ""iOS""}"
EVT_028328,USER_08141,kyc_complete,2026-01-17,"{""method"": ""video_kyc""}"
EVT_028329,USER_08141,bill_payment,2026-01-10,"{""category"": ""mobile""}"
EVT_028330,USER_08142,signup,2026-02-20,"{""device"": ""Android""}"
EVT_028331,USER_08142,kyc_complete,2026-02-28,"{""method"": ""video_kyc""}"
EVT_028332,USER_08142,first_transaction,2026-02-27,"{""amount"": 4556}"
EVT_028333,USER_08143,signup,2026-02-03,"{""device"": ""iOS""}"
EVT_028334,USER_08143,kyc_complete,2026-02-08,"{""method"": ""video_kyc""}"
EVT_028335,USER_08143,first_transaction,2026-02-12,"{""amount"": 1674}"
EVT_028336,USER_08143,rewards_redemption,2026-02-26,"{""reward_type"": ""points""}"
EVT_028337,USER_08144,signup,2026-02-17,"{""device"": ""Android""}"
EVT_028338,USER_08144,kyc_complete,2026-02-22,"{""method"": ""video_kyc""}"
EVT_028339,USER_08144,first_transaction,2026-02-24,"{""amount"": 2506}"
EVT_028340,USER_08145,signup,2026-02-28,"{""device"": ""Android""}"
EVT_028341,USER_08145,kyc_complete,2026-02-25,"{""method"": ""video_kyc""}"
EVT_028342,USER_08145,first_transaction,2026-02-27,"{""amount"": 438}"
EVT_028343,USER_08146,signup,2026-02-12,"{""device"": ""iOS""}"
EVT_028344,USER_08146,kyc_complete,2026-02-14,"{""method"": ""video_kyc""}"
EVT_028345,USER_08147,signup,2026-02-15,"{""device"": ""iOS""}"
EVT_028346,USER_08147,kyc_complete,2026-02-17,"{""method"": ""video_kyc""}"
EVT_028347,USER_08147,first_transaction,2026-02-24,"{""amount"": 1784}"
EVT_028348,USER_08147,rewards_redemption,2026-02-28,"{""reward_type"": ""cashback""}"
EVT_028349,USER_08147,bill_payment,2026-02-28,"{""category"": ""mobile""}"
EVT_028350,USER_08148,signup,2026-01-09,"{""device"": ""Android""}"
EVT_028351,USER_08149,signup,2026-02-15,"{""device"": ""Android""}"
EVT_028352,USER_08149,kyc_complete,2026-03-01,"{""method"": ""video_kyc""}"
EVT_028353,USER_08149,first_transaction,2026-02-26,"{""amount"": 600}"
EVT_028354,USER_08150,signup,2025-12-02,"{""device"": ""Android""}"
EVT_028355,USER_08150,kyc_complete,2025-12-05,"{""method"": ""video_kyc""}"
EVT_028356,USER_08150,first_transaction,2025-12-11,"{""amount"": 3861}"
EVT_028357,USER_08150,autopay_setup,2025-12-21,"{""frequency"": ""monthly""}"
EVT_028358,USER_08150,rewards_redemption,2025-12-23,"{""reward_type"": ""points""}"
EVT_028359,USER_08150,repeat_transaction,2025-12-17,"{""amount"": 2850, ""merchant"": ""Kohli-Krishnan""}"
EVT_028360,USER_08150,repeat_transaction,2025-12-19,"{""amount"": 4877, ""merchant"": ""Prakash, Nazareth and Subramanian""}"
EVT_028361,USER_08150,repeat_transaction,2025-12-26,"{""amount"": 3346, ""merchant"": ""Rattan, Mital and Baria""}"
EVT_028362,USER_08150,repeat_transaction,2025-12-27,"{""amount"": 2400, ""merchant"": ""Tripathi Inc""}"
EVT_028363,USER_08151,signup,2026-02-07,"{""device"": ""Android""}"
EVT_028364,USER_08151,kyc_complete,2026-02-11,"{""method"": ""video_kyc""}"
EVT_028365,USER_08152,signup,2026-01-07,"{""device"": ""Android""}"
EVT_028366,USER_08152,kyc_complete,2026-01-18,"{""method"": ""video_kyc""}"
EVT_028367,USER_08152,first_transaction,2026-01-24,"{""amount"": 1653}"
EVT_028368,USER_08153,signup,2025-12-17,"{""device"": ""Android""}"
EVT_028369,USER_08153,kyc_complete,2025-12-27,"{""method"": ""video_kyc""}"
EVT_028370,USER_08153,first_transaction,2026-01-01,"{""amount"": 570}"
EVT_028371,USER_08153,repeat_transaction,2026-01-08,"{""amount"": 1519, ""merchant"": ""Sandhu-Luthra""}"
EVT_028372,USER_08154,signup,2026-02-26,"{""device"": ""iOS""}"
EVT_028373,USER_08154,kyc_complete,2026-02-25,"{""method"": ""video_kyc""}"
EVT_028374,USER_08155,signup,2026-02-09,"{""device"": ""iOS""}"
EVT_028375,USER_08155,kyc_complete,2026-02-19,"{""method"": ""video_kyc""}"
EVT_028376,USER_08155,first_transaction,2026-02-24,"{""amount"": 134}"
EVT_028377,USER_08156,signup,2025-12-31,"{""device"": ""Android""}"
EVT_028378,USER_08156,kyc_complete,2026-01-04,"{""method"": ""video_kyc""}"
EVT_028379,USER_08157,signup,2025-12-02,"{""device"": ""Android""}"
EVT_028380,USER_08157,kyc_complete,2025-12-03,"{""method"": ""video_kyc""}"
EVT_028381,USER_08157,first_transaction,2025-12-07,"{""amount"": 1577}"
EVT_028382,USER_08157,bill_payment,2025-12-16,"{""category"": ""gas""}"
EVT_028383,USER_08158,signup,2025-12-11,"{""device"": ""iOS""}"
EVT_028384,USER_08158,kyc_complete,2025-12-21,"{""method"": ""video_kyc""}"
EVT_028385,USER_08158,rewards_redemption,2025-12-17,"{""reward_type"": ""cashback""}"
EVT_028386,USER_08158,upi_lite_activation,2026-01-05,"{""balance"": 4641}"
EVT_028387,USER_08158,bill_payment,2025-12-18,"{""category"": ""mobile""}"
EVT_028388,USER_08159,signup,2025-12-02,"{""device"": ""Android""}"
EVT_028389,USER_08159,kyc_complete,2025-12-09,"{""method"": ""video_kyc""}"
EVT_028390,USER_08159,first_transaction,2025-12-10,"{""amount"": 768}"
EVT_028391,USER_08159,rewards_redemption,2025-12-20,"{""reward_type"": ""cashback""}"
EVT_028392,USER_08159,upi_lite_activation,2025-12-26,"{""balance"": 778}"
EVT_028393,USER_08160,signup,2026-01-18,"{""device"": ""Android""}"
EVT_028394,USER_08160,kyc_complete,2026-01-31,"{""method"": ""video_kyc""}"
EVT_028395,USER_08160,first_transaction,2026-02-02,"{""amount"": 3281}"
EVT_028396,USER_08160,upi_lite_activation,2026-02-08,"{""balance"": 1623}"
EVT_028397,USER_08160,bill_payment,2026-02-04,"{""category"": ""gas""}"
EVT_028398,USER_08160,repeat_transaction,2026-02-10,"{""amount"": 3317, ""merchant"": ""Rattan, Balakrishnan and Gade""}"
EVT_028399,USER_08161,signup,2026-02-18,"{""device"": ""Android""}"
EVT_028400,USER_08161,kyc_complete,2026-02-27,"{""method"": ""video_kyc""}"
EVT_028401,USER_08161,first_transaction,2026-03-01,"{""amount"": 2305}"
EVT_028402,USER_08162,signup,2026-02-12,"{""device"": ""iOS""}"
EVT_028403,USER_08162,kyc_complete,2026-02-16,"{""method"": ""video_kyc""}"
EVT_028404,USER_08162,first_transaction,2026-02-18,"{""amount"": 94}"
EVT_028405,USER_08162,rewards_redemption,2026-02-18,"{""reward_type"": ""cashback""}"
EVT_028406,USER_08162,bill_payment,2026-02-19,"{""category"": ""gas""}"
EVT_028407,USER_08163,signup,2026-02-12,"{""device"": ""Android""}"
EVT_028408,USER_08163,kyc_complete,2026-02-15,"{""method"": ""video_kyc""}"
EVT_028409,USER_08163,first_transaction,2026-02-18,"{""amount"": 1960}"
EVT_028410,USER_08163,rewards_redemption,2026-02-25,"{""reward_type"": ""points""}"
EVT_028411,USER_08163,repeat_transaction,2026-02-22,"{""amount"": 557, ""merchant"": ""Ganesan, Mital and Viswanathan""}"
EVT_028412,USER_08164,signup,2026-01-22,"{""device"": ""Android""}"
EVT_028413,USER_08164,kyc_complete,2026-02-05,"{""method"": ""video_kyc""}"
EVT_028414,USER_08164,bill_payment,2026-02-01,"{""category"": ""electricity""}"
EVT_028415,USER_08165,signup,2025-12-02,"{""device"": ""Android""}"
EVT_028416,USER_08165,kyc_complete,2025-12-03,"{""method"": ""video_kyc""}"
EVT_028417,USER_08165,first_transaction,2025-12-09,"{""amount"": 240}"
EVT_028418,USER_08165,rewards_redemption,2025-12-23,"{""reward_type"": ""cashback""}"
EVT_028419,USER_08165,bill_payment,2025-12-20,"{""category"": ""electricity""}"
EVT_028420,USER_08166,signup,2026-02-22,"{""device"": ""Android""}"
EVT_028421,USER_08166,kyc_complete,2026-02-26,"{""method"": ""video_kyc""}"
EVT_028422,USER_08166,bill_payment,2026-02-25,"{""category"": ""mobile""}"
EVT_028423,USER_08167,signup,2026-01-06,"{""device"": ""Android""}"
EVT_028424,USER_08167,kyc_complete,2026-01-14,"{""method"": ""video_kyc""}"
EVT_028425,USER_08167,first_transaction,2026-01-21,"{""amount"": 1750}"
EVT_028426,USER_08167,bill_payment,2026-01-24,"{""category"": ""mobile""}"
EVT_028427,USER_08167,repeat_transaction,2026-02-01,"{""amount"": 4771, ""merchant"": ""Dewan and Sons""}"
EVT_028428,USER_08168,signup,2026-02-21,"{""device"": ""Android""}"
EVT_028429,USER_08168,kyc_complete,2026-02-25,"{""method"": ""video_kyc""}"
EVT_028430,USER_08169,signup,2026-02-27,"{""device"": ""Android""}"
EVT_028431,USER_08169,kyc_complete,2026-02-25,"{""method"": ""video_kyc""}"
EVT_028432,USER_08169,first_transaction,2026-02-28,"{""amount"": 2670}"
EVT_028433,USER_08170,signup,2026-02-06,"{""device"": ""Android""}"
EVT_028434,USER_08170,kyc_complete,2026-02-18,"{""method"": ""video_kyc""}"
EVT_028435,USER_08170,first_transaction,2026-02-20,"{""amount"": 3286}"
EVT_028436,USER_08170,bill_payment,2026-02-20,"{""category"": ""electricity""}"
EVT_028437,USER_08171,signup,2026-03-01,"{""device"": ""Android""}"
EVT_028438,USER_08171,kyc_complete,2026-02-24,"{""method"": ""video_kyc""}"
EVT_028439,USER_08172,signup,2025-12-02,"{""device"": ""Android""}"
EVT_028440,USER_08172,kyc_complete,2025-12-09,"{""method"": ""video_kyc""}"
EVT_028441,USER_08173,signup,2026-02-24,"{""device"": ""Android""}"
EVT_028442,USER_08173,kyc_complete,2026-02-26,"{""method"": ""video_kyc""}"
EVT_028443,USER_08174,signup,2026-02-07,"{""device"": ""Android""}"
EVT_028444,USER_08175,signup,2026-02-19,"{""device"": ""Android""}"
EVT_028445,USER_08175,kyc_complete,2026-02-27,"{""method"": ""video_kyc""}"
EVT_028446,USER_08176,signup,2026-02-09,"{""device"": ""Android""}"
EVT_028447,USER_08176,kyc_complete,2026-02-10,"{""method"": ""video_kyc""}"
EVT_028448,USER_08176,first_transaction,2026-02-16,"{""amount"": 2295}"
EVT_028449,USER_08176,bill_payment,2026-02-27,"{""category"": ""mobile""}"
EVT_028450,USER_08176,repeat_transaction,2026-02-24,"{""amount"": 4482, ""merchant"": ""Nath, Bhagat and Chana""}"
EVT_028451,USER_08177,signup,2026-02-11,"{""device"": ""Android""}"
EVT_028452,USER_08177,kyc_complete,2026-02-18,"{""method"": ""video_kyc""}"
EVT_028453,USER_08178,signup,2026-02-04,"{""device"": ""Android""}"
EVT_028454,USER_08178,kyc_complete,2026-02-18,"{""method"": ""video_kyc""}"
EVT_028455,USER_08178,first_transaction,2026-02-20,"{""amount"": 3900}"
EVT_028456,USER_08178,repeat_transaction,2026-02-27,"{""amount"": 528, ""merchant"": ""Dhaliwal-Pal""}"
EVT_028457,USER_08178,repeat_transaction,2026-02-28,"{""amount"": 1258, ""merchant"": ""Randhawa-Gandhi""}"
EVT_028458,USER_08179,signup,2026-02-08,"{""device"": ""iOS""}"
EVT_028459,USER_08179,kyc_complete,2026-02-16,"{""method"": ""video_kyc""}"
EVT_028460,USER_08179,first_transaction,2026-02-20,"{""amount"": 4787}"
EVT_028461,USER_08179,bill_payment,2026-02-21,"{""category"": ""electricity""}"
EVT_028462,USER_08179,repeat_transaction,2026-02-22,"{""amount"": 128, ""merchant"": ""Acharya-Divan""}"
EVT_028463,USER_08180,signup,2026-02-02,"{""device"": ""Android""}"
EVT_028464,USER_08180,kyc_complete,2026-02-10,"{""method"": ""video_kyc""}"
EVT_028465,USER_08180,first_transaction,2026-02-17,"{""amount"": 860}"
EVT_028466,USER_08180,rewards_redemption,2026-02-18,"{""reward_type"": ""points""}"
EVT_028467,USER_08180,bill_payment,2026-02-11,"{""category"": ""gas""}"
EVT_028468,USER_08180,repeat_transaction,2026-02-24,"{""amount"": 2243, ""merchant"": ""Gera LLC""}"
EVT_028469,USER_08181,signup,2026-03-01,"{""device"": ""iOS""}"
EVT_028470,USER_08181,kyc_complete,2026-02-28,"{""method"": ""video_kyc""}"
EVT_028471,USER_08181,first_transaction,2026-02-28,"{""amount"": 730}"
EVT_028472,USER_08182,signup,2025-12-02,"{""device"": ""Android""}"
EVT_028473,USER_08182,kyc_complete,2025-12-08,"{""method"": ""video_kyc""}"
EVT_028474,USER_08182,autopay_setup,2025-12-28,"{""frequency"": ""monthly""}"
EVT_028475,USER_08182,rewards_redemption,2025-12-25,"{""reward_type"": ""cashback""}"
EVT_028476,USER_08182,upi_lite_activation,2025-12-14,"{""balance"": 443}"
EVT_028477,USER_08183,signup,2026-01-15,"{""device"": ""Android""}"
EVT_028478,USER_08183,kyc_complete,2026-01-22,"{""method"": ""video_kyc""}"
EVT_028479,USER_08183,first_transaction,2026-01-24,"{""amount"": 4962}"
EVT_028480,USER_08183,repeat_transaction,2026-02-03,"{""amount"": 4779, ""merchant"": ""Buch-Goyal""}"
EVT_028481,USER_08183,repeat_transaction,2026-02-15,"{""amount"": 2074, ""merchant"": ""Jani Group""}"
EVT_028482,USER_08183,repeat_transaction,2026-02-17,"{""amount"": 2699, ""merchant"": ""Konda and Sons""}"
EVT_028483,USER_08184,signup,2026-01-29,"{""device"": ""Android""}"
EVT_028484,USER_08184,kyc_complete,2026-01-30,"{""method"": ""video_kyc""}"
EVT_028485,USER_08184,first_transaction,2026-02-01,"{""amount"": 4893}"
EVT_028486,USER_08184,repeat_transaction,2026-02-08,"{""amount"": 2637, ""merchant"": ""Prasad, Ahluwalia and Sood""}"
